parish,ward,precinct,poll_place_name,poll_place_location,office,district,city
Orleans,16,1/8,LAFAYETTE ACADEMY LOWER SCHOOL,2727 S CARROLLTON AVE,REP,23,NEW ORLEANS
Orleans,16,1/9,LAFAYETTE ACADEMY LOWER SCHOOL,2727 S CARROLLTON AVE,REP,23,NEW ORLEANS
Orleans,17,1/8,ENGINE HOUSE #25,2430 S CARROLLTON AVE,REP,23,NEW ORLEANS
Orleans,17,1/9,XAVIER UNIVERSITY OF LA CONVOCATION CTR,7900 STROELITZ ST,REP,23,NEW ORLEANS
Orleans,17,1/10,INCARNATE WORD HEAD START,8326 APRICOT ST,REP,23,NEW ORLEANS
Orleans,17,1/11,NAZARETH BAPTIST CHURCH,9108 PRITCHARD PLACE,REP,23,NEW ORLEANS
Orleans,17,1/12,INCARNATE WORD HEAD START,8326 APRICOT ST,REP,23,NEW ORLEANS
Orleans,17,1/13,PAUL L DUNBAR ELEMENTARY,9330 FORSHEY ST,REP,23,NEW ORLEANS
Orleans,17,13A,PAUL L DUNBAR ELEMENTARY,9330 FORSHEY ST,REP,23,NEW ORLEANS
Orleans,17,1/14,PAUL L DUNBAR ELEMENTARY,9330 FORSHEY ST,REP,23,NEW ORLEANS
Orleans,17,1/15,INTL SCHOOL OF LA DIXON CAMPUS,4040 EAGLE ST,REP,23,NEW ORLEANS
Orleans,17,1/16,INTL SCHOOL OF LA DIXON CAMPUS,4040 EAGLE ST,REP,23,NEW ORLEANS
Beauregard,0,1/1,HYATT COMMUNITY CTR,6249 HWY 109,REP,24,FIELDS
Beauregard,0,01A,HYATT COMMUNITY CTR,6249 HWY 109,REP,24,FIELDS
Beauregard,0,1/2,POLICE JURY STORAGE YARD,338 SPIKES CEMETERY RD,REP,24,MERRYVILLE
Beauregard,0,1/3,BIVENS FIRE STATION,5163 HWY 389,REP,24,MERRYVILLE
Beauregard,0,1/4,MERRYVILLE COMMUNITY CENTER,3024 S PINE ST,REP,24,MERRYVILLE
Beauregard,0,1/5,FIRE STATION,272 MOUTH OF THE CREEK RD,REP,24,JUNCTION
Beauregard,0,1/6,COOPER CHAPEL,6258 HIGHWAY 190 WEST,REP,24,DERIDDER
Beauregard,0,17A,FIRE STATION #3,1150 LONGACRE RD,REP,24,DERIDDER
Beauregard,0,1/19,FIRE STATION #1,3141 HWY 113,REP,24,SUGARTOWN
Beauregard,0,1/20,FIRE STATION #2,4444 HWY 26,REP,24,DERIDDER
Beauregard,0,1/21,BUNDICK LAKE FIRE STATION-HOPEWELL COMMU,4924 HWY 394,REP,24,DERIDDER
Sabine,0,1/1,MT CARMEL FIRE STATION,4992 HWY 118,REP,24,FLORIEN
Sabine,0,1/2,FLORIEN CIVIC CENTER,106 HIGH SCHOOL DRIVE,REP,24,FLORIEN
Sabine,0,1/3,FLORIEN CIVIC CENTER,106 HIGH SCHOOL DRIVE,REP,24,FLORIEN
Sabine,0,1/4,WHITE CITY PORTABLE BLDG-GLASPIE RES,160 GLASPIE RD,REP,24,HORNBECK
Sabine,0,1/5,FIRE DIST CENTRAL STA/RURAL,1710 SAN ANTONIO AVE,REP,24,MANY
Sabine,0,2/1,LAKESIDE FIRE STATION,3749 LAKESIDE LOOP,REP,24,MANY
Sabine,0,2/2,TORO FIRE STATION,52825 HWY 191,REP,24,FLORIEN
Sabine,0,2/6,BEULAH BAPTIST CH VOTING BLDG,31725 HWY 191,REP,24,MANY
Sabine,0,3/2,FORT JESSUP FIRE STATION,97 GEOGHAGAN RD,REP,24,MANY
Sabine,0,3/6,MANY TOWN HALL MEETING ROOM,965 SAN ANTONIO AVE,REP,24,MANY
Sabine,0,4/1,MANY DISTRICT FIRE STATION,310 IVANHOE ST,REP,24,MANY
Sabine,0,5/1,NEGREET HIGH SCHOOL GYM,4129 HWY 476,REP,24,MANY
Sabine,0,5/2,SABINE COUNCIL ON AGING - TOLEDO CENTER,29275 HWY. 191,REP,24,MANY
Sabine,0,5/3,FLORIEN CIVIC CENTER,106 HIGH SCHOOL DRIVE,REP,24,FLORIEN
Sabine,0,5/4,DESS FIRE STATION,1366 DESS RD,REP,24,FLORIEN
Sabine,0,5/8,COURTHOUSE (POLICE JURY ROOM),400 CAPITAL ST,REP,24,MANY
Vernon,1,1/7,CASTOR - PJ MAINTENANCE BLDG,602 ALEXANDRIA HWY,REP,24,LEESVILLE
Vernon,1,1/9,KURTHWOOD FIRE STATION,1302 HWY 117,REP,24,KURTHWOOD COMMUNITY
Vernon,2,1/1,ANACOCO COMMUNITY CENTER,4955 MAIN STREET,REP,24,ANACOCO
Vernon,2,01A,ANACOCO COMMUNITY CENTER,4955 MAIN STREET,REP,24,ANACOCO
Vernon,2,1/2,SANDY CREEK VOTING BUILDING,10385 HWY 111,REP,24,SANDY CREEK COMM
Vernon,2,02A,SANDY CREEK VOTING BUILDING,10385 HWY 111,REP,24,SANDY CREEK COMM
Vernon,2,1/3,HORNBECK TOWN HALL,939 HAMMOND ST,REP,24,HORNBECK
Vernon,2,1/4,HAWTHORNE VOTING BUILDING,955 W HAWTHORNE RD,REP,24,LEESVILLE
Vernon,3,1/1,FIRE STATION #5 - BURR BERRY,23466 HWY 8,REP,24,BURR FERRY COMM
Vernon,3,1/2,FIRE STATION #11 - KNIGHT COMMUNITY,144 HARVEY CROSSING RD,REP,24,KNIGHT COMMUNITY
Vernon,3,1/3,COTTONWOOD VOTING BUILDING,780 COTTONWOOD RD,REP,24,COTTONWOOD
Vernon,3,1/4,FIRE STATION #17 - CANEY COMMUNITY,144 HWY 464,REP,24,CANEY COMMUNITY
Vernon,3,1/5,EVANS COMMUNITY CENTER,18977 HWY 111,REP,24,EVANS COMMUNITY
Vernon,4,1/3,PICKERING HIGH SCHOOL GYM,180 LEBLEU RD,REP,24,PICKERING COMM
Vernon,4,03B,PICKERING HIGH SCHOOL GYM,180 LEBLEU RD,REP,24,PICKERING COMM
Vernon,4,03L,PICKERING HIGH SCHOOL GYM,180 LEBLEU RD,REP,24,PICKERING COMM
Vernon,4,03N,PICKERING HIGH SCHOOL GYM,180 LEBLEU RD,REP,24,PICKERING COMM
Vernon,5,1/1,PITKIN HIGH SCHOOL,7239 HWY 463,REP,24,PITKIN
Vernon,5,1/2,CRAVENS FIRE STATION,9222 HWY 10,REP,24,PITKIN
Vernon,5,02A,CRAVENS FIRE STATION,9222 HWY 10,REP,24,PITKIN
Vernon,6,1/1,ALCO-HUTTON FIRE STATION # 13,111 BRADY RD,REP,24,LEESVILLE
Vernon,6,1/2,SIMPSON SCHOOL GYM,4262 HWY 8,REP,24,SIMPSON
Vernon,6,1/3,SIMPSON SCHOOL GYM,4262 HWY 8,REP,24,SIMPSON
Vernon,6,1/4,SIMPSON TOWN HALL,4464 HWY 8,REP,24,SIMPSON
Vernon,7,1/3,COLE CENTRAL FIRE STATION,7542 HWY 399,REP,24,COLE CENTRAL COMM
Vernon,7,04A,MARLOW BAPTIST CHURCH FELLOWSHIP HALL,7286 HWY 10,REP,24,PITKIN
Vernon,8,1/1,SLAGLE COMMUNITY CENTER,8841 HWY 8,REP,24,SLAGLE COMMUNITY
Vernon,8,1/2,HICKS SCHOOL,1296 HIGH SCHOOL DR,REP,24,HICKS COMMUNITY
Vernon,8,1/3,LEANDER VOTING BUILDING,HWY 121 EAST,REP,24,LEANDER COMMUNITY
Natchitoches,1,1/1,ST ANTHONY CATHOLIC CH HALL,911 5TH STREET,REP,25,NATCHITOCHES
Natchitoches,1,01A,ST ANTHONY CATHOLIC CH HALL,911 5TH STREET,REP,25,NATCHITOCHES
Natchitoches,1,1/5,PARKS ELEMENTARY SCHOOL,830 KOONCE ST,REP,25,NATCHITOCHES
Natchitoches,1,05A,PARKS ELEMENTARY SCHOOL,830 KOONCE ST,REP,25,NATCHITOCHES
Natchitoches,1,1/8,L P VAUGHN ELEMENTARY SCHOOL,1500 GOLD ST,REP,25,NATCHITOCHES
Natchitoches,1,1/9,NCHS BOYS GYM,6513 HWY 3110,REP,25,NATCHITOCHES
Natchitoches,1,09A,NCHS BOYS GYM,6513 HWY 3110,REP,25,NATCHITOCHES
Natchitoches,1,1/10,OAK GROVE METHODIST CHURCH HALL BLDG,210 EIGHT MILE LOOP,REP,25,NATCHITOCHES
Natchitoches,1,10A,OAK GROVE METHODIST CHURCH HALL BLDG,210 EIGHT MILE LOOP,REP,25,NATCHITOCHES
Natchitoches,1,10B,OAK GROVE METHODIST CHURCH HALL BLDG,210 EIGHT MILE LOOP,REP,25,NATCHITOCHES
Natchitoches,1,1/14,NATCHITOCHES JR HIGH-FRANKIE RAY JACKSON,1621 WELCH ST,REP,25,NATCHITOCHES
Natchitoches,3,1/1,MARTHAVILLE FIRST BAPTIST CHUR ACTIV BLD,10660 LA HWY 120,REP,25,MARTHAVILLE
Natchitoches,3,1/2,AJAX COMMUNITY CTR,1425 HWY 174,REP,25,MARTHAVILLE
Natchitoches,3,1/3,ROBELINE CITY HALL,122 DEPOT ST,REP,25,ROBELINE
Natchitoches,3,1/4,ST ANNE CATHOLIC CHURCH HALL,4310 HWY 485,REP,25,SPANISH LAKE COMM
Natchitoches,3,1/5,PROVENCAL ELEMENTARY SCHOOL,132 CHERRY ST,REP,25,PROVENCAL
Natchitoches,3,1/6,PROVENCAL CITY HALL,1968 HWY 117,REP,25,PROVENCAL
Natchitoches,3,1/7,POWHATAN TOWN HALL,291 N RAILROAD ST,REP,25,POWHATAN
Natchitoches,3,1/8,ROBELINE POLICE JURY VOT BLDG,6354 HWY 485,REP,25,ROBELINE
Natchitoches,3,1/9,BELLWOOD BAPTIST CHURCH,5510 LA HWY 117,REP,25,PROVENCAL
Natchitoches,3,1/10,PARISH GOVT BLDG @ VOWELLS MILL,159 COX LANE,REP,25,ROBELINE
Natchitoches,4,1/1,CYPRESS POLICE JURY VOT BLDG,11345 HWY 1,REP,25,CYPRESS
Natchitoches,4,1/2,ROYAL PALACE BANQUET HALL,958 HWY 1 SOUTH,REP,25,NATCHEZ
Natchitoches,4,1/3,ST AUGUSTINE CATH CH SOC HALL,2250 HWY 484,REP,25,MELROSE
Natchitoches,4,1/4,ST JOHN CATHOLIC CHURCH HALL,423 HWY 495,REP,25,CLOUTIERVILLE
Natchitoches,4,1/5,HOLY FAMILY CATHOLIC CH HALL,17398 HWY 1,REP,25,CLOUTIERVILLE
Natchitoches,4,1/6,GORUM FIRE DIST NO 1,9358 HWY 119,REP,25,GORUM
Natchitoches,4,1/7,KISATCHIE BAPTIST CHURCH,1809 LA HWY 118W,REP,25,PROVENCAL
Natchitoches,4,1/8,FLORA POLICE JURY BUILDING,1500 HWY 120,REP,25,FLORA
Rapides,0,C22,LOUISIANA STATE UNIV - ALEX,8100 HWY 71 SOUTH,REP,25,ALEXANDRIA
Rapides,0,C23,RIVER OF LIFE CHURCH,7001 MASONIC DR,REP,25,ALEXANDRIA
Rapides,0,C30,NACHMAN ELEMENTARY SCHOOL,4102 WAKEFIELD BLVD.,REP,25,ALEXANDRIA
Rapides,0,C31,ALEXANDRIA SENIOR HIGH SCHOOL,800 OLA ST,REP,25,ALEXANDRIA
Rapides,0,C33,CHEROKEE ELEMENTARY SCHOOL,5700 PRESCOTT RD,REP,25,ALEXANDRIA
Rapides,0,C34,CHEROKEE ELEMENTARY SCHOOL,5700 PRESCOTT RD,REP,25,ALEXANDRIA
Rapides,0,C35,ALEXANDRIA SENIOR HIGH SCHOOL,800 OLA ST,REP,25,ALEXANDRIA
Rapides,0,C36 AK,NACHMAN ELEMENTARY SCHOOL,4102 WAKEFIELD BLVD.,REP,25,ALEXANDRIA
Rapides,0,C36 LZ,NACHMAN ELEMENTARY SCHOOL,4102 WAKEFIELD BLVD.,REP,25,ALEXANDRIA
Rapides,0,C37A,PARISH HIGHWAY DEPARTMENT,8051 HWY 28 WEST,REP,25,ALEXANDRIA
Rapides,0,C37B,PARISH HIGHWAY DEPARTMENT,8051 HWY 28 WEST,REP,25,ALEXANDRIA
Rapides,0,C41,ALEXANDRIA SENIOR HIGH SCHOOL,800 OLA ST,REP,25,ALEXANDRIA
Rapides,0,C42,CHEROKEE ELEMENTARY SCHOOL,5700 PRESCOTT RD,REP,25,ALEXANDRIA
Rapides,0,S01,NORTHWOOD HIGH SCHOOL,8830 HWY 1 NORTH,REP,25,LENA
Rapides,0,S02,"FIRE DIST #14, FIRE STATION #1",2051 HWY 8,REP,25,FLATWOODS
Rapides,0,S04,WETTERMARK HIGH SCHOOL LIBRARY,720 MAYO ST,REP,25,BOYCE
Rapides,0,S05,BOYCE TOWN HALL,807 LONDONDERRY AVE,REP,25,BOYCE
Rapides,0,S06A,"FIRE DISTRICT #2, STATION #4",6613 BAYOU RAPIDES,REP,25,ALEXANDRIA
Rapides,0,S06B,"FIRE DISTRICT #2, STATION #4",6613 BAYOU RAPIDES,REP,25,ALEXANDRIA
Rapides,0,S08,COTILE VOL FIRE STATION,55 PARKER RD,REP,25,BOYCE
Rapides,0,S09,CLIFTON COMMUNITY CENTER,1143 CLIFTON RD,REP,25,CLIFTON
Rapides,0,S11,CROSSROADS FELLOWSHIP AT GARDNER,3727 LA 121,REP,25,BOYCE
Rapides,0,S13,J W MCDONALD COMMUNITY CTR,878 ROBINSON BRIDGE RD,REP,25,WOODWORTH
Rapides,0,S14,J W MCDONALD COMMUNITY CTR,878 ROBINSON BRIDGE RD,REP,25,WOODWORTH
Rapides,0,S15,LOUISIANA STATE UNIV - ALEX,8100 HWY 71 SOUTH,REP,25,ALEXANDRIA
Rapides,0,C01,PEABODY MONTESSORI SCHOOL,2416 THIRD ST,REP,26,ALEXANDRIA
Rapides,0,C02,PEABODY MONTESSORI SCHOOL,2416 THIRD ST,REP,26,ALEXANDRIA
Rapides,0,C03,ARTHUR F SMITH MIDDLE SCHOOL,3100 JONES AVE.,REP,26,ALEXANDRIA
Rapides,0,C04 AK,ACADIAN ELEMENTARY SCHOOL,310 RICHMOND DR,REP,26,ALEXANDRIA
Rapides,0,C04 LZ,ACADIAN ELEMENTARY SCHOOL,310 RICHMOND DR,REP,26,ALEXANDRIA
Rapides,0,C05,PHOENIX MAGNET ELEMENTARY SCH,4500 LINCOLN RD,REP,26,ALEXANDRIA
Rapides,0,C06,MARTIN LUTHER KING CENTER,3807 SMASH AVE,REP,26,ALEXANDRIA
Rapides,0,C07,PEABODY MAGNET HIGH SCHOOL,2727 JONES AVE,REP,26,ALEXANDRIA
Rapides,0,C08,ALMA REDWINE ELEMENTARY SCHOOL,1321 VANCE AVE.,REP,26,ALEXANDRIA
Rapides,0,C09,ALMA REDWINE ELEMENTARY SCHOOL,1321 VANCE AVE.,REP,26,ALEXANDRIA
Rapides,0,C10,RAPIDES ALTERNATIVE PROGRAM FOR STUDENTS,2121 MASON ST,REP,26,ALEXANDRIA
Rapides,0,C11A,JULIUS PATRICK ELEM SCHOOL,1402 REED AVE,REP,26,ALEXANDRIA
Rapides,0,C11B,JULIUS PATRICK ELEM SCHOOL,1402 REED AVE,REP,26,ALEXANDRIA
Rapides,0,C13 AK,"FIRE DISTRICT #2, STATION #2",6850 ENGLAND DR,REP,26,ALEXANDRIA
Rapides,0,C13 LZ,"FIRE DISTRICT #2, STATION #2",6850 ENGLAND DR,REP,26,ALEXANDRIA
Rapides,0,C14,"FIRE DISTRICT #2, STATION #2",6850 ENGLAND DR,REP,26,ALEXANDRIA
Rapides,0,C15,ROSENTHAL MONTESSORI SCHOOL,1951 MONROE ST,REP,26,ALEXANDRIA
Rapides,0,C17,RUGG ELEMENTARY SCHOOL,1319 BUSH AVE,REP,26,ALEXANDRIA
Rapides,0,C18,BOLTON HIGH SCHOOL,2101 VANCE AVE,REP,26,ALEXANDRIA
Rapides,0,C19,BOLTON HIGH SCHOOL,2101 VANCE AVE,REP,26,ALEXANDRIA
Rapides,0,C20,NEWMAN UNITED METHODIST CHURCH,5700 ORAN ST,REP,26,ALEXANDRIA
Rapides,0,C21 AK,MARTIN PARK ELEMENTARY SCHOOL,4203 LISA ST,REP,26,ALEXANDRIA
Rapides,0,C21 LZ,MARTIN PARK ELEMENTARY SCHOOL,4203 LISA ST,REP,26,ALEXANDRIA
Rapides,0,C24,COMMON POINT SHOPPING CENTER,3720 SOUTH MACARTHUR DR.,REP,26,ALEXANDRIA
Rapides,0,C25,COMMON POINT SHOPPING CENTER,3720 SOUTH MACARTHUR DR.,REP,26,ALEXANDRIA
Rapides,0,C26,BOLTON HIGH SCHOOL,2101 VANCE AVE,REP,26,ALEXANDRIA
Rapides,0,C27,HUDDLE ELEMENTARY SCHOOL,505 TEXAS AVE,REP,26,ALEXANDRIA
Rapides,0,C28,ALEXANDRIA MIDDLE MAGNET SCH,122 MARYLAND AVE,REP,26,ALEXANDRIA
Rapides,0,C32,SCOTT M BRAME MIDDLE SCHOOL,4800 DAWN ST,REP,26,ALEXANDRIA
Rapides,0,C38A,RAPIDES PARISH COLISEUM,5600 COLISEUM BLVD,REP,26,ALEXANDRIA
Rapides,0,C38B,RAPIDES PARISH COLISEUM,5600 COLISEUM BLVD,REP,26,ALEXANDRIA
Rapides,0,C39,"FIRE DISTRICT #2, STATION #2",6850 ENGLAND DR,REP,26,ALEXANDRIA
Rapides,0,C40,BOLTON HIGH SCHOOL,2101 VANCE AVE,REP,26,ALEXANDRIA
Rapides,0,N01,PINEVILLE CITY HALL,910 MAIN ST,REP,26,PINEVILLE
Rapides,0,N02,PINEVILLE CITY HALL,910 MAIN ST,REP,26,PINEVILLE
Rapides,0,N03,TUDOR COMMUNITY CENTER,344 BRAGG ST,REP,26,PINEVILLE
Rapides,0,N04,KEES PARK COMMUNITY CENTER,2450 HWY 28 EAST,REP,26,PINEVILLE
Rapides,0,N05,PINEVILLE HIGH SCHOOL,1511 LINE ST,REP,26,PINEVILLE
Rapides,0,N06,TIOGA HIGH SCHOOL,1207 TIOGA RD,REP,27,TIOGA
Rapides,0,N07,PINEVILLE HIGH SCHOOL,1511 LINE ST,REP,27,PINEVILLE
Rapides,0,N08 AK,LESSIE MOORE ELEMENTARY SCHOOL,207 GRIFFITH ST,REP,27,PINEVILLE
Rapides,0,N08 LZ,LESSIE MOORE ELEMENTARY SCHOOL,207 GRIFFITH ST,REP,27,PINEVILLE
Rapides,0,N09,KEES PARK COMMUNITY CENTER,2450 HWY 28 EAST,REP,27,PINEVILLE
Rapides,0,N10 AK,J I BARRON ELEMENTARY SCHOOL,3655 TRINITY CHURCH DR,REP,27,PINEVILLE
Rapides,0,N10 LZ,J I BARRON ELEMENTARY SCHOOL,3655 TRINITY CHURCH DR,REP,27,PINEVILLE
Rapides,0,N11,PINEVILLE MIDDLE SCHOOL,501 EDGEWOOD DR,REP,27,PINEVILLE
Rapides,0,N12,J I BARRON ELEMENTARY SCHOOL,3655 TRINITY CHURCH DR,REP,27,PINEVILLE
Rapides,0,N13A,PINEVILLE MIDDLE SCHOOL,501 EDGEWOOD DR,REP,27,PINEVILLE
Rapides,0,N13B,PINEVILLE MIDDLE SCHOOL,501 EDGEWOOD DR,REP,27,PINEVILLE
Rapides,0,N14A,PINEVILLE MIDDLE SCHOOL,501 EDGEWOOD DR,REP,27,PINEVILLE
Rapides,0,N14B,PINEVILLE MIDDLE SCHOOL,501 EDGEWOOD DR,REP,27,PINEVILLE
Rapides,0,N15,TIOGA HIGH SCHOOL,1207 TIOGA RD,REP,27,TIOGA
Rapides,0,N16,PARADISE ELEMENTARY SCHOOL,5010 MONROE HWY,REP,27,PINEVILLE
Rapides,0,N17,ESLER FIELD VOL FIRE STATION,6970 ESLER FIELD RD,REP,27,PINEVILLE
Rapides,0,N18A,BALL ELEMENTARY SCHOOL,89 CAMP LIVINGSTON RD.,REP,27,BALL
Rapides,0,N18B,BALL ELEMENTARY SCHOOL,89 CAMP LIVINGSTON RD.,REP,27,BALL
Rapides,0,N19 AK,MARY GOFF ELEMENTARY SCHOOL,6900 SHREVEPORT HWY,REP,27,PINEVILLE
Rapides,0,N19 LZ,MARY GOFF ELEMENTARY SCHOOL,6900 SHREVEPORT HWY,REP,27,PINEVILLE
Rapides,0,N20 AK,MARY GOFF ELEMENTARY SCHOOL,6900 SHREVEPORT HWY,REP,27,PINEVILLE
Rapides,0,N20 LZ,MARY GOFF ELEMENTARY SCHOOL,6900 SHREVEPORT HWY,REP,27,PINEVILLE
Rapides,0,N21,VOLUNTEER FIRE STATION,3710 RIGOLETTE RD,REP,27,PINEVILLE
Rapides,0,N22,RAPIDES PARISH LIBUSE LIBRARY,6375 LA-28 E,REP,27,PINEVILLE
Rapides,0,N23,FIRE DISTRICT #6 FIRE STATION,7557 HICKORY GROVE RD,REP,27,HOLLOWAY COMMUNITY
Rapides,0,N24 AK,BUCKEYE HIGH SCHOOL,715 HWY 1207,REP,27,DEVILLE COMMUNITY
Rapides,0,N24 LZ,BUCKEYE HIGH SCHOOL,715 HWY 1207,REP,27,DEVILLE COMMUNITY
Rapides,0,N25,BUCKEYE HIGH SCHOOL,715 HWY 1207,REP,27,DEVILLE COMMUNITY
Rapides,0,N26 AK,RAPIDES PARISH LIBUSE LIBRARY,6375 LA-28 E,REP,27,PINEVILLE
Rapides,0,N26 LZ,RAPIDES PARISH LIBUSE LIBRARY,6375 LA-28 E,REP,27,PINEVILLE
Rapides,0,N27,RUBY WISE ELEMENTARY SCHOOL,5279 HWY 107,REP,27,PINEVILLE
Rapides,0,N28,RUBY WISE ELEMENTARY SCHOOL,5279 HWY 107,REP,27,PINEVILLE
Rapides,0,N29,RUBY WISE ELEMENTARY SCHOOL,5279 HWY 107,REP,27,PINEVILLE
Rapides,0,S16,POLAND SCHOOL,3348 HWY 457,REP,27,ALEXANDRIA
Avoyelles,1,1/1,LAFARGUE ELEMENTARY SCHOOL GYM,3336 HWY 107,REP,28,EFFIE
Avoyelles,1,1/2,LAFARGUE ELEMENTARY SCHOOL GYM,3336 HWY 107,REP,28,EFFIE
Avoyelles,1,1/3,FIFTH WARD K-C HALL,2573 HWY 1,REP,28,MARKSVILLE
Avoyelles,2,1/1,MARKSVILLE FIRE STA COMM CTR,512 N MAIN ST,REP,28,MARKSVILLE
Avoyelles,2,1/2,MONCLA CATHOLIC CHURCH HALL,322 COMMUNITY CENTER RD,REP,28,MARKSVILLE
Avoyelles,2,02A,MONCLA CATHOLIC CHURCH HALL,322 COMMUNITY CENTER RD,REP,28,MARKSVILLE
Avoyelles,2,02C,MARKSVILLE CHURCH OF THE NAZARENE,4194 HWY 1192,REP,28,MARKSVILLE
Avoyelles,2,1/4,MARKSVILLE HIGH SCHOOL,407 W WADDILL ST,REP,28,MARKSVILLE
Avoyelles,2,04A,MARKSVILLE HIGH SCHOOL,407 W WADDILL ST,REP,28,MARKSVILLE
Avoyelles,2,1/5,MARKSVILLE CHURCH OF THE NAZARENE,4194 HWY 1192,REP,28,MARKSVILLE
Avoyelles,2,1/7,MASON HALL LODGE,231 LEGION DR.,REP,28,MARKSVILLE
Avoyelles,2,1/8,KNIGHTS OF PETER CLAVER HALL,312 CATHERINE ST,REP,28,MARKSVILLE
Avoyelles,3,1/1,COCHON DE LAIT PAVILION,1832 L'EGLISE ST,REP,28,MANSURA
Avoyelles,3,01A,COCHON DE LAIT PAVILION,1832 L'EGLISE ST,REP,28,MANSURA
Avoyelles,3,1/3,COCHON DE LAIT PAVILION,1832 L'EGLISE ST,REP,28,MANSURA
Avoyelles,4,1/1,RATEAU CENTER,3615 MAIN ST.,REP,28,HESSMER
Avoyelles,4,1/2,RATEAU CENTER,3615 MAIN ST.,REP,28,HESSMER
Avoyelles,4,02A,RATEAU CENTER,3615 MAIN ST.,REP,28,HESSMER
Avoyelles,5,01A,FIFTH WARD K-C HALL,2573 HWY 1,REP,28,MARKSVILLE
Avoyelles,6,1/1,OLD BORDELONVILLE SCHOOL,4462 HWY 451,REP,28,MOREAUVILLE
Avoyelles,6,1/2,ST GENEVIEVE'S COMMUNITY CTR,4052 HWY 452,REP,28,MARKSVILLE
Avoyelles,6,02A,BIG BEND POST OFFICE MUSEUM,8554 HWY 451,REP,28,MOREAUVILLE
Avoyelles,7,1/1,SIMMESPORT TOWN HALL,372 MISSION DR,REP,28,SIMMESPORT
Avoyelles,7,1/2,SIMMESPORT COUNCIL ON AGING,"372 MISSION DR., LOT 2",REP,28,SIMMESPORT
Avoyelles,7,1/3,BIG BEND POST OFFICE MUSEUM,8554 HWY 451,REP,28,MOREAUVILLE
Avoyelles,8,1/1,PLAUCHEVILLE COMMUNITY CENTER,151 HWY 1181,REP,28,PLAUCHEVILLE
Avoyelles,8,1/2,GOUDEAU CATHOLIC CHURCH HALL,4604 HWY 361,REP,28,GOUDEAU
Avoyelles,8,1/3,DUPONT CATHOLIC CHURCH HALL,5765 HWY 107 S,REP,28,PLAUCHEVILLE
Avoyelles,8,03A,PLAUCHEVILLE COMMUNITY CENTER,151 HWY 1181,REP,28,PLAUCHEVILLE
Avoyelles,9,1/1,COTTONPORT COMMUNITY CTR,939 BRYAN ST,REP,28,COTTONPORT
Avoyelles,9,1/2,CHURCH OF THE LITTLE FLOWER,2912 MAIN ST,REP,28,EVERGREEN
Avoyelles,9,02A,CHURCH OF THE LITTLE FLOWER,2912 MAIN ST,REP,28,EVERGREEN
Avoyelles,9,1/3,COTTONPORT COMMUNITY CTR,939 BRYAN ST,REP,28,COTTONPORT
Avoyelles,9,1/5,COTTONPORT COMMUNITY CTR,939 BRYAN ST,REP,28,COTTONPORT
Avoyelles,10,1/2,HAAS AUDITORIUM,206 PERSHING AVE,REP,28,BUNKIE
Avoyelles,10,02A,HAAS AUDITORIUM,206 PERSHING AVE,REP,28,BUNKIE
Avoyelles,10,03A,HAAS AUDITORIUM,206 PERSHING AVE,REP,28,BUNKIE
Avoyelles,10,03B,HAAS AUDITORIUM,206 PERSHING AVE,REP,28,BUNKIE
Avoyelles,10,1/4,BUNKIE HIGH SCHOOL,435 EVERGREEN ST,REP,28,BUNKIE
Avoyelles,11,1/1,MOREAUVILLE COMMUNITY CENTER,343 TASSIN ST,REP,28,MOREAUVILLE
Avoyelles,11,1/2,MOREAUVILLE COMMUNITY CENTER,343 TASSIN ST,REP,28,MOREAUVILLE
St. Landry,0,1/1,NORTH CENTRAL HIGH SCHOOL,6579 HWY 10,REP,28,LEBEAU
St. Landry,0,01A,FIRE DISTRICT NO. 3 SUBSTATION,18021 STATE HWY 182,REP,28,BUNKIE
St. Landry,0,01B,MORROW COMM CTR,189 HWY 107,REP,28,MORROW
St. Landry,0,01C,DISTRICT 7 FIRE STATION,3449 HWY 361,REP,28,MORROW
St. Landry,0,01D,WASHINGTON ELEMENTARY SCHOOL,1530 HWY 10,REP,28,WASHINGTON
St. Landry,0,1/4,GRAND PRAIRIE ELEM SCHOOL GYM,669 HWY 363,REP,28,WASHINGTON
St. Landry,0,04A,WASHINGTON ELEMENTARY SCHOOL,1530 HWY 10,REP,28,WASHINGTON
St. Landry,0,04B,WASHINGTON ELEMENTARY SCHOOL,1530 HWY 10,REP,28,WASHINGTON
East Baton Rouge,1,1/17,DPW TRAFFIC ENGINEERING BLDG,329 CHIPPEWA ST,REP,29,BATON ROUGE
East Baton Rouge,1,1/18,COMM SCH/APPRENTICESHIP LRNG,1555 MADISON AVE,REP,29,BATON ROUGE
East Baton Rouge,1,1/19,ROSENWALD LEARNING CENTER,2611 DAYTON ST,REP,29,BATON ROUGE
East Baton Rouge,1,1/21,ROSENWALD LEARNING CENTER,2611 DAYTON ST,REP,29,BATON ROUGE
East Baton Rouge,1,1/22,EVANGELINE FIRE STATION #3,3142 EVANGELINE ST,REP,29,BATON ROUGE
East Baton Rouge,1,1/23,DELMONT ELEM SCHOOL,5300 DOUGLAS AVE,REP,29,BATON ROUGE
East Baton Rouge,1,1/24,SEELOS HALL - ST GERARD CHURCH,5249 MAPLE DR,REP,29,BATON ROUGE
